usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
10,Private room,Apartment,Private,Apartment,strict,Real Bed,Clifton Down,49,100,2,1,97,61,1,1.18,15,2,1,1544,4,1,2,2383936,3680797184,2,49,Clifton Down,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,120,NA,6,2,100,6,3,0.13,15,4,4,1431,36,2,1,2047761,2930345991,3,120,Clifton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,100,100,2,1,92,18,1,0.35,0,3,1,1523,4,1,1,2319529,3532642667,3,100,Ashley,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Clifton Down,35,100,1,1,98,54,1,1.06,0,2,1,1530,1,1,2,2340900,3581577000,2,35,Clifton Down,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,60,70,1,1,97,15,1,0.39,0,7,1,1146,1,1,1,1313316,1505060136,3,60,Clifton,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lockleaze,65,NA,2,1,93.62421524663677,0,2,NA,30,1,1,NA,4,1,0,NA,NA,1,65,Lockleaze,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Couch,Central,80,NA,2,1,96,146,1,2.9,0,1,1,1511,4,1,2,2283121,3449795831,1,80,Central,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,Bristol
50,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Brislington West,130,100,6,1,97,60,4,1.23,35,1,2,1464,36,1,2,2143296,3137785344,1,130,Brislington West,moderate,Entire home/apt,Loft,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,Bristol
0,Entire home/apt,Condominium,Entire/Apt,Loft,moderate,Real Bed,Eastville,45,100,2,1.5,97,94,1,1.88,0,2,1,1499,4,1,2,2247001,3368254499,2,45,Eastville,moderate,Entire home/apt,Condominium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Stoke Bishop,35,NA,2,1,100,2,1,0.04,0,1,1,1497,4,1,1,2241009,3354790473,1,35,Stoke Bishop,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,69,100,4,1,90,362,2,7.28,9,2,2,1491,16,1,2,2223081,3314613771,2,69,Central,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lawrence Hill,65,NA,2,1,100,9,1,0.18,0,2,1,1488,4,1,1,2214144,3294646272,2,65,Lawrence Hill,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Brislington East,25,100,1,1,89,15,1,0.33,0,4,1,1383,1,1,1,1912689,2645248887,3,25,Brislington East,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ashley,30,NA,2,1,97,18,1,0.36,10,1,1,1487,4,1,1,2211169,3288008303,1,30,Ashley,flexible,Private room,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,90,100,4,1,90,2,2,0.04,20,3,2,1422,16,1,1,2022084,2875403448,3,90,Clifton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
29,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Frome Vale,50,100,2,1,94,10,2,0.39,10,3,1,769,4,1,1,591361,454756609,3,50,Frome Vale,moderate,Entire home/apt,Apartment,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,Bristol
15,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Knowle,50,100,2,1,92,89,2,1.81,20,1,1,1472,4,1,2,2166784,3189506048,1,50,Knowle,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,62,100,2,1,97,213,1,4.57,0,2,1,1396,4,1,2,1948816,2720547136,2,62,Central,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Southville,53,100,3,1,98,239,2,7.78,10,1,2,921,9,1,2,848241,781229961,1,53,Southville,moderate,Entire home/apt,Apartment,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,Bristol
20,Private room,Apartment,Private,Apartment,moderate,Real Bed,Central,47,NA,2,2,100,4,1,0.09,0,90,1,1375,4,2,1,1890625,2599609375,3,47,Central,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,90,NA,4,1,93,3,1,0.07,0,1,2,1371,16,1,1,1879641,2576987811,1,90,Ashley,flexible,Entire home/apt,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Cotham,25,NA,2,1,93.62421524663677,0,2,NA,0,1,1,NA,4,1,0,NA,NA,1,25,Cotham,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Hotwells & Harbourside,60,NA,2,1,100,2,1,0.07,0,1,1,906,4,1,1,820836,743677416,1,60,Hotwells & Harbourside,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Bristol
5,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Hotwells & Harbourside,61,NA,2,2,90,2,1,0.08,0,3,2,726,4,2,1,527076,382657176,3,61,Hotwells & Harbourside,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
10,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton,90,100,2,1,98,35,1,0.83,0,3,2,1270,4,1,1,1612900,2048383000,3,90,Clifton,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Cotham,30,NA,1,1,97,54,1,1.16,0,2,1,1401,1,1,2,1962801,2749884201,2,30,Cotham,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,100,100,4,1,98,76,4,1.62,25,3,2,1403,16,1,2,1968409,2761677827,3,100,Cotham,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,70,NA,2,1,90,2,1,0.04,0,2,1,1369,4,1,1,1874161,2565726409,2,70,Central,flexible,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,70,100,4,1,94,126,2,2.82,20,2,2,1338,16,1,2,1790244,2395346472,2,70,Ashley,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Bristol
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,91,63,4,1,100,8,2,0.86,10,2,2,277,16,1,1,76729,21253933,2,91,Ashley,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Couch,Ashley,20,100,1,1,92,33,1,0.72,10,1,1,1383,1,1,1,1912689,2645248887,1,20,Ashley,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Lawrence Hill,85,50,2,1,68,5,1,0.11,0,2,1,1364,4,1,1,1860496,2537716544,2,85,Lawrence Hill,flexible,Entire home/apt,Apartment,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Lawrence Hill,85,50,2,1,93.62421524663677,0,1,NA,0,2,2,NA,4,1,0,NA,NA,2,85,Lawrence Hill,flexible,Entire home/apt,Apartment,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Lawrence Hill,125,50,4,1,100,2,1,0.05,0,2,3,1282,16,1,1,1643524,2106997768,2,125,Lawrence Hill,strict,Entire home/apt,Apartment,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,105,60,4,1,96,93,1,2.01,0,4,2,1390,16,1,2,1932100,2685619000,3,105,Cotham,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,Bristol
60,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Avonmouth & Lawrence Weston,55,100,2,1,96,34,2,0.81,0,2,1,1258,4,1,1,1582564,1990865512,2,55,Avonmouth & Lawrence Weston,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Bristol
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ashley,90,NA,3,1,93,15,2,0.33,15,3,2,1373,9,1,1,1885129,2588282117,3,90,Ashley,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Central,79,NA,2,1,91,156,1,3.39,0,2,1,1378,4,1,2,1898884,2616662152,2,79,Central,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Lawrence Hill,72,NA,2,1,95,4,1,0.09,0,1,1,1376,4,1,1,1893376,2605285376,1,72,Lawrence Hill,flexible,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton,50,NA,2,1,99,26,1,0.57,0,1,1,1362,4,1,1,1855044,2526569928,1,50,Clifton,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lawrence Hill,59,NA,2,1,89,7,1,0.15,0,2,1,1375,4,1,1,1890625,2599609375,2,59,Lawrence Hill,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Redland,50,100,6,1,95,90,1,1.98,0,1,3,1365,36,1,2,1863225,2543302125,1,50,Redland,moderate,Entire home/apt,Apartment,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,75,90,4,1,93,67,1,1.52,0,2,3,1320,16,1,2,1742400,2299968000,2,75,Central,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton,70,100,2,1,98,147,1,3.25,10,2,1,1355,4,1,2,1836025,2487813875,2,70,Clifton,flexible,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Bristol
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Hotwells & Harbourside,45,NA,2,1,93,3,1,0.07,10,1,1,1362,4,1,1,1855044,2526569928,1,45,Hotwells & Harbourside,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Hotwells & Harbourside,60,NA,2,1,93.62421524663677,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,60,Hotwells & Harbourside,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Brislington West,49,100,6,1,95,265,1,5.83,15,1,4,1362,36,1,2,1855044,2526569928,1,49,Brislington West,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bishopston & Ashley Down,54,NA,2,2,100,5,2,0.11,10,2,1,1345,4,2,1,1809025,2433138625,2,54,Bishopston & Ashley Down,moderate,Entire home/apt,Apartment,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton,99,100,4,1,99,103,2,2.38,25,2,2,1296,16,1,2,1679616,2176782336,2,99,Clifton,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Hotwells & Harbourside,31,100,1,1,98,192,1,4.26,0,2,1,1351,1,1,2,1825201,2465846551,2,31,Hotwells & Harbourside,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Lawrence Hill,40,NA,2,1,93.62421524663677,0,1,NA,0,14,1,NA,4,1,0,NA,NA,3,40,Lawrence Hill,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cotham,79,100,4,1,96,28,3,0.83,25,4,2,1006,16,1,1,1012036,1018108216,3,79,Cotham,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Clifton,75,100,2,1,99,277,2,6.19,0,2,1,1341,4,1,2,1798281,2411494821,2,75,Clifton,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,40,100,2,1,97,227,1,5.37,0,2,1,1266,4,1,2,1602756,2029089096,2,40,Ashley,moderate,Private room,Apartment,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,67,100,4,1,98,441,1,10.44,10,1,2,1266,16,1,2,1602756,2029089096,1,67,Ashley,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Bristol
45,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton,140,90,4,2,97,36,1,0.9,0,3,2,1203,16,2,1,1447209,1740992427,3,140,Clifton,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,Bristol
10,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Lawrence Hill,90,100,6,1,97,159,4,5.29,15,1,2,900,36,1,2,810000,729000000,1,90,Lawrence Hill,moderate,Entire home/apt,Loft,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Lawrence Hill,35,NA,4,1,93.62421524663677,0,1,NA,0,6,2,NA,16,1,0,NA,NA,3,35,Lawrence Hill,flexible,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ashley,100,100,4,2,95,43,1,0.97,0,2,2,1330,16,2,1,1768900,2352637000,2,100,Ashley,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Bristol
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bishopston & Ashley Down,95,0,5,3,89,158,1,3.56,0,1,3,1330,25,2,2,1768900,2352637000,1,95,Bishopston & Ashley Down,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Bristol
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Central,85,100,4,1,88,181,1,4.22,0,1,2,1285,16,1,2,1651225,2121824125,1,85,Central,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Bristol
45,Entire home/apt,Condominium,Entire/Apt,Loft,strict,Real Bed,Clifton,99,100,4,2,96,79,2,1.8,15,1,2,1318,16,2,2,1737124,2289529432,1,99,Clifton,strict,Entire home/apt,Condominium,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton Down,89,NA,2,2,100,177,1,4.29,0,2,1,1236,4,2,2,1527696,1888232256,2,89,Clifton Down,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,Bristol
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Redland,45,100,2,1.5,98,93,1,2.11,10,1,2,1319,4,1,2,1739761,2294744759,1,45,Redland,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,Bristol
25,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,strict,Real Bed,Stoke Bishop,65,NA,3,1,98,25,2,0.58,25,28,1,1296,9,1,1,1679616,2176782336,3,65,Stoke Bishop,strict,Entire home/apt,Serviced apartment,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Redland,20,NA,2,1,92,5,1,0.11,0,2,1,1313,4,1,1,1723969,2263571297,2,20,Redland,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Bristol
58,Entire home/apt,Serviced apartment,Entire/Apt,Apartment,moderate,Real Bed,Westbury-on-Trym & Henleaze,149,100,6,1,94,11,4,3.67,15,1,3,89,36,1,1,7921,704969,1,149,Westbury-on-Trym & Henleaze,moderate,Entire home/apt,Serviced apartment,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Lawrence Hill,90,100,5,1.5,89,134,3,3.21,10,3,2,1253,25,1,2,1570009,1967221277,3,90,Lawrence Hill,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,149,100,4,1,92,26,1,0.59,0,1,2,1313,16,1,1,1723969,2263571297,1,149,Central,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,159,100,4,2,92,55,1,1.28,0,1,2,1291,16,2,2,1666681,2151685171,1,159,Central,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
25,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Brislington West,80,100,4,1,96,66,2,1.6,10,2,2,1236,16,1,2,1527696,1888232256,2,80,Brislington West,strict,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,Bristol
5,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Lawrence Hill,75,NA,2,1,97,27,1,0.63,0,1,1,1285,4,1,1,1651225,2121824125,1,75,Lawrence Hill,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ashley,105,NA,2,1,80,1,1,0.06,0,1,2,468,4,1,1,219024,102503232,1,105,Ashley,flexible,Private room,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Clifton,75,NA,2,1,80,1,1,0.03,0,2,1,1173,4,1,1,1375929,1613964717,2,75,Clifton,moderate,Private room,Apartment,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bristol
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Lawrence Hill,35,38,2,1,98,20,1,1.05,10,1,1,571,4,1,1,326041,186169411,1,35,Lawrence Hill,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Bristol
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Westbury-on-Trym & Henleaze,30,100,4,1,97,60,2,1.52,20,1,2,1183,16,1,2,1399489,1655595487,1,30,Westbury-on-Trym & Henleaze,moderate,Private room,Apartment,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Central,80,NA,2,1,100,17,1,0.4,0,2,1,1269,4,1,1,1610361,2043548109,2,80,Central,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,Bristol
6,Private room,Serviced apartment,Private,Apartment,flexible,Couch,Central,40,97,2,2,92,99,2,6.16,20,1,1,481,4,2,2,231361,111284641,1,40,Central,flexible,Private room,Serviced apartment,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bedminster,55,100,2,1,96,189,1,4.46,0,2,1,1269,4,1,2,1610361,2043548109,2,55,Bedminster,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,Bristol
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton,30,NA,1,1,93.62421524663677,0,1,NA,0,2,1,NA,1,1,0,NA,NA,2,30,Clifton,flexible,Private room,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Clifton,110,NA,6,1,60,1,1,0.03,0,2,3,1179,36,1,1,1390041,1638858339,2,110,Clifton,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Bristol
4,Private room,Apartment,Private,Apartment,flexible,Real Bed,Clifton,23,100,1,1,90,4,1,0.1,0,3,1,1249,1,1,1,1560001,1948441249,3,23,Clifton,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bristol
20,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Windmill Hill,72,100,4,1,98,209,2,4.99,5,1,2,1256,16,1,2,1577536,1981385216,1,72,Windmill Hill,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Bristol
9,Private room,Apartment,Private,Apartment,moderate,Real Bed,Ashley,39,NA,2,1,100,3,1,0.19,0,1,1,466,4,1,1,217156,101194696,1,39,Ashley,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bristol
30,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Windmill Hill,150,100,3,1,100,4,2,0.85,0,5,2,141,9,1,1,19881,2803221,3,150,Windmill Hill,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Bristol
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Clifton,88,100,5,1,96,259,4,6.61,15,2,2,1174,25,1,2,1378276,1618096024,2,88,Clifton,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,Bristol
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ashley,100,NA,4,1,85,4,2,0.1,8,1,2,1240,16,1,1,1537600,1906624000,1,100,Ashley,flexible,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Bristol
