usd_cleaning_fee,f_room_type,f_property_type,f_room_type2,f_property_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,n_accommodates2,f_bathroom,f_number_of_reviews,n_days_since2,n_days_since3,f_minimum_nights,price,neighbourhood_cleansed,cancellation_policy,room_type,property_type,d_elevator,d_familykidfriendly,d_freeparkingonpremises,d_gym,d_hottub,d_petsallowed,d_pool,d_privatebathroom,d_privateentrance,d_selfcheckin,d_smokingallowed,d_tv,d_wheelchairaccessible,d_24hourcheckin,d_airconditioning,d_bathtub,d_breakfast,d_cleaningbeforecheckout,d_coffeemaker,d_dishwasher,city
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury East,55,100,2,1,99,73,1,1.38,25,3,2,1582,4,1,2,2502724,3959309368,3,55,Didsbury East,moderate,Entire home/apt,Apartment,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,50,NA,3,1,94,168,2,3.22,8,1,1,1566,9,1,2,2452356,3840389496,1,50,Salford District,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Bradford,55,NA,2,2,100,2,1,0.04,0,1,1,1567,4,2,1,2455489,3847751263,1,55,Bradford,moderate,Private room,Apartment,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,129,95,6,1,92,14,4,0.27,45,1,6,1581,36,1,1,2499561,3951805941,1,129,Salford District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Manchester
20,Entire home/apt,Loft,Entire/Apt,Loft,moderate,Real Bed,Bradford,84,95,3,1,96,249,2,4.65,20,1,1,1604,9,1,2,2572816,4126796864,1,84,Bradford,moderate,Entire home/apt,Loft,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Trafford District,80,100,4,1,91,53,1,1,0,3,1,1587,16,1,2,2518569,3996969003,3,80,Trafford District,moderate,Entire home/apt,Apartment,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,98,100,6,1,96,222,4,4.37,30,2,3,1523,36,1,2,2319529,3532642667,2,98,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
0,Shared room,Apartment,Shared,Apartment,flexible,Real Bed,City Centre,25,NA,1,1,92.84275321768327,0,1,NA,0,1,1,NA,1,1,0,NA,NA,1,25,City Centre,flexible,Shared room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ancoats and Clayton,60,NA,2,1,92.84275321768327,0,1,NA,20,1,1,NA,4,1,0,NA,NA,1,60,Ancoats and Clayton,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Hulme,99,NA,6,1,100,1,1,0.02,0,25,3,1538,36,1,1,2365444,3638052872,3,99,Hulme,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,City Centre,45,NA,2,1,95,12,1,0.24,8,1,1,1511,4,1,1,2283121,3449795831,1,45,City Centre,flexible,Private room,Apartment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
20,Hotel room,Serviced apartment,Private,Apartment,strict,Real Bed,City Centre,89,100,4,1,96,77,1,1.5,0,2,2,1540,16,1,2,2371600,3652264000,2,89,City Centre,strict,Hotel room,Serviced apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,Hulme,54,100,2,1,95,285,1,5.44,0,2,1,1572,4,1,2,2471184,3884701248,2,54,Hulme,moderate,Private room,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,City Centre,46,100,2,1,97,133,1,2.56,0,1,1,1559,4,1,2,2430481,3789119879,1,46,City Centre,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Withington,23,NA,2,1,89,8,1,0.16,5,1,1,1539,4,1,1,2368521,3645153819,1,23,Withington,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Loft,Entire/Apt,Loft,strict,Real Bed,Wigan District,72,100,3,1,93,31,2,0.62,10,2,1,1507,9,1,1,2271049,3422470843,2,72,Wigan District,strict,Entire home/apt,Loft,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
45,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ardwick,65,90,2,1,100,4,1,0.36,0,30,1,333,4,1,1,110889,36926037,3,65,Ardwick,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
10,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,88,89,6,1,85,350,1,6.79,0,1,3,1546,36,1,2,2390116,3695119336,1,88,Trafford District,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Stockport District,95,100,6,1,98,331,6,6.5,0,1,2,1527,36,1,2,2331729,3560550183,1,95,Stockport District,moderate,Entire home/apt,Apartment,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,Manchester
20,Private room,Apartment,Private,Apartment,moderate,Couch,Bradford,45,100,2,1,97,95,2,3.34,150,2,1,853,4,1,2,727609,620650477,2,45,Bradford,moderate,Private room,Apartment,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,90,95,5,1,70,6,2,0.12,45,1,5,1497,25,1,1,2241009,3354790473,1,90,Salford District,strict,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,129,95,4,1,87,3,2,0.07,45,3,4,1254,16,1,1,1572516,1971935064,3,129,Salford District,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Manchester
20,Private room,Apartment,Private,Apartment,strict,Real Bed,City Centre,37,NA,2,1,60,3,1,0.06,0,1,1,1533,4,1,1,2350089,3602686437,1,37,City Centre,strict,Private room,Apartment,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Hulme,165,NA,6,1,92.84275321768327,0,1,NA,0,1,3,NA,36,1,0,NA,NA,1,165,Hulme,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Hulme,35,100,1,1,93,202,1,3.94,200,1,1,1537,1,1,2,2362369,3630961153,1,35,Hulme,strict,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,40,NA,2,1,93,13,1,0.26,0,1,1,1513,4,1,1,2289169,3463512697,1,40,Ancoats and Clayton,strict,Private room,Apartment,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,110,NA,4,1.5,100,3,1,0.07,0,2,2,1364,16,1,1,1860496,2537716544,2,110,City Centre,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,99,95,4,1,90,8,4,0.17,45,2,4,1448,16,1,1,2096704,3036027392,2,99,Salford District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Didsbury West,75,100,6,1,94,80,4,1.92,15,2,2,1252,36,1,2,1567504,1962515008,2,75,Didsbury West,moderate,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,City Centre,20,NA,1,1,100,1,1,0.02,0,3,1,1407,1,1,1,1979649,2785366143,3,20,City Centre,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Levenshulme,31,NA,2,1,92.84275321768327,0,1,NA,11,1,1,NA,4,1,0,NA,NA,1,31,Levenshulme,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,195,NA,2,1,92.84275321768327,0,1,NA,0,7,1,NA,4,1,0,NA,NA,3,195,Ancoats and Clayton,moderate,Entire home/apt,Apartment,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Stockport District,40,100,2,1,96,63,1,1.95,0,1,2,969,4,1,2,938961,909853209,1,40,Stockport District,flexible,Private room,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Stockport District,65,100,4,2,85,63,1,1.55,0,2,3,1217,16,2,2,1481089,1802485313,2,65,Stockport District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ancoats and Clayton,110,NA,2,1,96,14,1,0.29,50,2,1,1446,4,1,1,2090916,3023464536,2,110,Ancoats and Clayton,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Stockport District,82,NA,6,1,95,4,7,0.08,10,1,4,1497,36,1,1,2241009,3354790473,1,82,Stockport District,flexible,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Manchester
10,Private room,Apartment,Private,Apartment,moderate,Real Bed,Salford District,30,100,2,1,98,71,1,1.43,0,1,1,1491,4,1,2,2223081,3314613771,1,30,Salford District,moderate,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Manchester
38,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,94,100,6,1,86,73,1,1.5,0,3,2,1461,36,1,2,2134521,3118535181,3,94,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Trafford District,37,100,2,1,93,130,1,2.62,10,1,1,1490,4,1,2,2220100,3307949000,1,37,Trafford District,strict,Private room,Apartment,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Trafford District,149,100,4,1,100,7,4,0.18,10,1,4,1147,16,1,1,1315609,1509003523,1,149,Trafford District,moderate,Entire home/apt,Apartment,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,88,NA,4,2,92,79,3,1.61,0,2,2,1469,16,2,2,2157961,3170044709,2,88,Ancoats and Clayton,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Ancoats and Clayton,15,NA,1,1,92.84275321768327,0,1,NA,0,7,1,NA,1,1,0,NA,NA,3,15,Ancoats and Clayton,strict,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,99,95,4,1,91,7,2,0.16,45,3,4,1308,16,1,1,1710864,2237810112,3,99,Salford District,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Manchester
18,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,92,100,2,1,96,146,2,3.04,9,8,2,1441,4,1,2,2076481,2992209121,3,92,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Ancoats and Clayton,50,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,50,Ancoats and Clayton,flexible,Private room,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,80,60,4,1,99,65,2,2.9,12,1,1,671,16,1,2,450241,302111711,1,80,City Centre,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,102,NA,2,1,84,23,1,0.48,0,1,1,1426,4,1,1,2033476,2899736776,1,102,City Centre,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,moderate,Real Bed,City Centre,48,100,2,2.5,99,440,1,9.77,10,1,2,1350,4,2,2,1822500,2460375000,1,48,City Centre,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,Manchester
18,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Trafford District,45,100,2,1,99,151,1,3.21,0,2,1,1410,4,1,2,1988100,2803221000,2,45,Trafford District,flexible,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,Manchester
25,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Salford District,75,100,2,1.5,99,40,1,0.84,0,6,1,1420,4,1,1,2016400,2863288000,3,75,Salford District,moderate,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Salford District,93,100,4,2,92,114,1,2.38,30,1,4,1435,16,2,2,2059225,2954987875,1,93,Salford District,flexible,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Bradford,65,NA,4,1.5,92.84275321768327,0,1,NA,0,7,2,NA,16,1,0,NA,NA,3,65,Bradford,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,102,NA,2,1,87,18,1,0.39,0,1,1,1370,4,1,1,1876900,2571353000,1,102,City Centre,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Manchester
0,Shared room,Loft,Shared,Loft,flexible,Real Bed,City Centre,60,NA,1,1,92.84275321768327,0,1,NA,0,15,1,NA,1,1,0,NA,NA,3,60,City Centre,flexible,Shared room,Loft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Ancoats and Clayton,150,NA,4,2,80,1,1,0.02,0,1,2,1435,16,2,1,2059225,2954987875,1,150,Ancoats and Clayton,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,100,82,4,2,100,246,2,7.82,5,1,2,943,16,2,2,889249,838561807,1,100,Ancoats and Clayton,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,Manchester
8,Private room,Apartment,Private,Apartment,moderate,Real Bed,City Centre,39,100,2,1,97,167,1,6.09,10,2,1,821,4,1,2,674041,553387661,2,39,City Centre,moderate,Private room,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Manchester
15,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Old Moat,70,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,70,Old Moat,flexible,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Manchester
60,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,64,100,3,1,100,2,2,0.61,8,12,1,98,9,1,1,9604,941192,3,64,City Centre,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Didsbury East,38,NA,2,1,92.84275321768327,0,1,NA,0,1,1,NA,4,1,0,NA,NA,1,38,Didsbury East,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
4,Private room,Apartment,Private,Apartment,strict,Real Bed,Salford District,25,100,3,1.5,100,11,1,0.24,10,1,3,1369,9,1,1,1874161,2565726409,1,25,Salford District,strict,Private room,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Manchester
20,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Trafford District,67,100,4,1,96,91,1,2.07,0,2,2,1315,16,1,2,1729225,2273930875,2,67,Trafford District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,95,100,2,1,96,85,1,2.04,20,1,1,1250,4,1,2,1562500,1953125000,1,95,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Cheetham,55,100,2,1,95,42,2,0.92,0,2,1,1370,4,1,1,1876900,2571353000,2,55,Cheetham,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,Manchester
7,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Whalley Range,41,NA,2,1,97,64,2,1.4,20,1,1,1371,4,1,2,1879641,2576987811,1,41,Whalley Range,moderate,Entire home/apt,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,strict,Real Bed,Fallowfield,21,NA,1,1,94,28,1,0.6,0,2,1,1389,1,1,1,1929321,2679826869,2,21,Fallowfield,strict,Private room,Apartment,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Manchester
85,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,90,100,5,2,95,11,2,0.24,10,10,2,1392,25,2,1,1937664,2697228288,3,90,City Centre,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Chorlton Park,50,100,3,1,94,203,2,5.17,15,2,1,1177,9,1,2,1385329,1630532233,2,50,Chorlton Park,moderate,Entire home/apt,Apartment,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Manchester
35,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,80,95,6,2,95,141,4,3.33,15,1,4,1268,36,2,2,1607824,2038720832,1,80,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,Manchester
70,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Salford District,100,67,6,1,100,25,4,0.61,20,3,3,1238,36,1,1,1532644,1897413272,3,100,Salford District,strict,Entire home/apt,Apartment,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Couch,Salford District,40,NA,1,1,100,1,1,0.02,0,3,1,1381,1,1,1,1907161,2633789341,3,40,Salford District,flexible,Private room,Apartment,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Manchester
37,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,City Centre,65,97,4,1,88,91,2,1.97,10,3,2,1384,16,1,2,1915456,2650991104,3,65,City Centre,strict,Entire home/apt,Apartment,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Manchester
40,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Bradford,55,90,2,1,97,77,1,1.7,0,2,2,1360,4,1,2,1849600,2515456000,2,55,Bradford,moderate,Entire home/apt,Apartment,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,125,100,4,1,88,29,4,0.72,25,1,4,1207,16,1,1,1456849,1758416743,1,125,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Manchester
15,Private room,Apartment,Private,Apartment,moderate,Real Bed,Miles Platting and Newton Heath,30,NA,2,1,97,50,1,1.17,0,2,1,1286,4,1,1,1653796,2126781656,2,30,Miles Platting and Newton Heath,moderate,Private room,Apartment,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,Ancoats and Clayton,85,100,6,2,98,60,4,8.61,20,2,2,208,36,2,2,43264,8998912,2,85,Ancoats and Clayton,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,Manchester
0,Private room,Serviced apartment,Private,Apartment,strict,Real Bed,Salford District,30,100,1,1,96,59,1,1.31,10,1,1,1350,1,1,2,1822500,2460375000,1,30,Salford District,strict,Private room,Serviced apartment,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,68,NA,3,1,96,12,1,0.27,0,7,2,1331,9,1,1,1771561,2357947691,3,68,City Centre,moderate,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Manchester
45,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Ancoats and Clayton,99,100,5,2.5,97,214,4,4.9,25,2,2,1310,25,2,2,1716100,2248091000,2,99,Ancoats and Clayton,strict,Entire home/apt,Apartment,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,27,100,2,1,97,42,1,1.03,5,3,1,1218,4,1,1,1483524,1806932232,3,27,Salford District,flexible,Private room,Apartment,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Manchester
70,Entire home/apt,Apartment,Entire/Apt,Apartment,moderate,Real Bed,City Centre,68,100,5,2,85,8,2,0.18,8,10,2,1306,25,2,1,1705636,2227560616,3,68,City Centre,moderate,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Manchester
0,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,City Centre,102,NA,2,1,80,6,1,0.13,0,1,1,1371,4,1,1,1879641,2576987811,1,102,City Centre,flexible,Entire home/apt,Apartment,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Manchester
50,Entire home/apt,Apartment,Entire/Apt,Apartment,strict,Real Bed,Cheetham,80,100,6,1,96,16,1,0.35,0,2,3,1355,36,1,1,1836025,2487813875,2,80,Cheetham,strict,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Rochdale District,40,NA,1,1,100,1,1,0.02,0,1,1,1371,1,1,1,1879641,2576987811,1,40,Rochdale District,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
5,Private room,Apartment,Private,Apartment,flexible,Real Bed,Didsbury West,31,NA,2,1,100,1,1,0.02,10,2,1,1367,4,1,1,1868689,2554497863,2,31,Didsbury West,flexible,Private room,Apartment,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
0,Private room,Apartment,Private,Apartment,flexible,Real Bed,Salford District,71,NA,1,1,100,1,1,0.02,0,1,1,1372,1,1,1,1882384,2582630848,1,71,Salford District,flexible,Private room,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester
0,Private room,Loft,Private,Loft,flexible,Real Bed,Didsbury West,47,100,2,1,90,5,1,0.11,0,3,1,1306,4,1,1,1705636,2227560616,3,47,Didsbury West,flexible,Private room,Loft,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Manchester
30,Entire home/apt,Apartment,Entire/Apt,Apartment,flexible,Real Bed,Bradford,42,NA,4,2,84,6,1,0.13,0,1,2,1353,16,2,1,1830609,2476813977,1,42,Bradford,flexible,Entire home/apt,Apartment,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Manchester
